Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2020,2020,2020,2,0,1,Import,842,USA,USA,894,Zambia,ZMB,,,,,,,,62,Apparel and clothing accessories; not knitted or crocheted,1,No Quantity,0,,,,0,,5294,,,0
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,26607286687,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,8,Albania,ALB,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,6623589,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,32,Argentina,ARG,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,17257404,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,36,Australia,AUS,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,8100688,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,40,Austria,AUT,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,17227856,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,50,Bangladesh,BGD,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,105384810,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,51,Armenia,ARM,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,22245,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,52,Barbados,BRB,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,2494,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,56,Belgium,BEL,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,3671662,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,60,Bermuda,BMU,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,1311,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,68,Bolivia (Plurinational State of),BOL,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,10016,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,70,Bosnia Herzegovina,BIH,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,11990019,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,76,Brazil,BRA,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,212239546,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,84,Belize,BLZ,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,39437,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,92,Br. Virgin Isds,VGB,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,332984,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,96,Brunei Darussalam,BRN,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,28836,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,100,Bulgaria,BGR,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,3769873,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,104,Myanmar,MMR,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,19262584,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,112,Belarus,BLR,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,5171,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,116,Cambodia,KHM,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,281053569,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,120,Cameroon,CMR,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,166625,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,124,Canada,CAN,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,51970228,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,136,Cayman Isds,CYM,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,43300,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,144,Sri Lanka,LKA,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,190053,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,152,Chile,CHL,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,14609,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,156,China,CHN,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,14837740065,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,166,Cocos Isds,CCK,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,121581,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,170,Colombia,COL,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,4992103,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,174,Comoros,COM,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,327,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,188,Costa Rica,CRI,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,76071,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,191,Croatia,HRV,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,12304227,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,196,Cyprus,CYP,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,1380921,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,203,Czechia,CZE,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,4652293,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,208,Denmark,DNK,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,1381616,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,212,Dominica,DMA,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,302,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,214,Dominican Rep.,DOM,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,276258493,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,218,Ecuador,ECU,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,70640,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,222,El Salvador,SLV,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,13218273,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,231,Ethiopia,ETH,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,30059132,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,233,Estonia,EST,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,108518,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,246,Finland,FIN,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,138403,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,251,France,FRA,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,23956512,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,258,French Polynesia,PYF,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,1573,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,262,Djibouti,DJI,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,1230709,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,268,Georgia,GEO,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,40920,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,276,Germany,DEU,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,149925908,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,288,Ghana,GHA,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,27333,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,296,Kiribati,KIR,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,15496,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,300,Greece,GRC,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,2476087,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,320,Guatemala,GTM,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,13380876,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,328,Guyana,GUY,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,1968,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,332,Haiti,HTI,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,4271,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,340,Honduras,HND,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,2049,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,344,"China, Hong Kong SAR",HKG,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,36734590,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,348,Hungary,HUN,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,13943691,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,352,Iceland,ISL,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,17968,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,360,Indonesia,IDN,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,1566074192,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,364,Iran,IRN,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,4401,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,372,Ireland,IRL,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,166285,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,376,Israel,ISR,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,29965491,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,381,Italy,ITA,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,1400528010,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,384,Côte d'Ivoire,CIV,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,55408,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,392,Japan,JPN,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,3027091,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,404,Kenya,KEN,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,119009,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,410,Rep. of Korea,KOR,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,47474564,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,414,Kuwait,KWT,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,9512,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,417,Kyrgyzstan,KGZ,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,117717,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,418,Lao People's Dem. Rep.,LAO,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,2919139,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,422,Lebanon,LBN,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,7474,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,428,Latvia,LVA,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,9388,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,440,Lithuania,LTU,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,46285,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,442,Luxembourg,LUX,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,635243,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,446,"China, Macao SAR",MAC,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,658653,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,450,Madagascar,MDG,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,90464,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,458,Malaysia,MYS,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,2013958,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,466,Mali,MLI,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,8301,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,470,Malta,MLT,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,451417,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,480,Mauritius,MUS,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,73256,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,484,Mexico,MEX,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,420358426,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,490,"Other Asia, nes",,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,56652465,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,496,Mongolia,MNG,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,46804,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,498,Rep. of Moldova,MDA,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,3255271,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,504,Morocco,MAR,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,12445047,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,516,Namibia,NAM,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,19226,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,524,Nepal,NPL,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,165932,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,528,Netherlands,NLD,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,3042266,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,533,Aruba,ABW,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,1859,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,534,Saint Maarten,SXM,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,46407,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,548,Vanuatu,VUT,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,4582,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,554,New Zealand,NZL,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,176780,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,558,Nicaragua,NIC,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,10550507,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,566,Nigeria,NGA,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,14972,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,579,Norway,NOR,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,309361,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,583,FS Micronesia,FSM,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,3100,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,586,Pakistan,PAK,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,4990069,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,591,Panama,PAN,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,154733,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,598,Papua New Guinea,PNG,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,6884,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,600,Paraguay,PRY,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,1756,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,604,Peru,PER,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,5499932,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,608,Philippines,PHL,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,12326250,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,616,Poland,POL,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,7462699,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,620,Portugal,PRT,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,134615537,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,634,Qatar,QAT,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,1440,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,642,Romania,ROU,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,75804445,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,643,Russian Federation,RUS,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,3989653,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,654,Saint Helena,SHN,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,74128,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,659,Saint Kitts and Nevis,KNA,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,4875,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,670,Saint Vincent and the Grenadines,VCT,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,462,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,674,San Marino,SMR,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,43451,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,678,Sao Tome and Principe,STP,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,12435,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,682,Saudi Arabia,SAU,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,5327,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,686,Senegal,SEN,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,2301,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,688,Serbia,SRB,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,7808343,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,690,Seychelles,SYC,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,1418,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,694,Sierra Leone,SLE,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,90319,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,699,India,IND,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,471672562,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,702,Singapore,SGP,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,655770,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,703,Slovakia,SVK,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,21650601,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,704,Viet Nam,VNM,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,5725356936,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,705,Slovenia,SVN,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,2446107,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,710,South Africa,ZAF,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,586748,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,716,Zimbabwe,ZWE,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,122365,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,724,Spain,ESP,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,242134570,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,752,Sweden,SWE,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,2449856,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,757,Switzerland,CHE,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,7500044,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,764,Thailand,THA,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,108397310,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,768,Togo,TGO,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,2139,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,772,Tokelau,TKL,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,16419,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,784,United Arab Emirates,ARE,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,784194,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,788,Tunisia,TUN,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,4108947,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,792,Turkey,TUR,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,13834327,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,800,Uganda,UGA,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,140366,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,804,Ukraine,UKR,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,1537705,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,807,North Macedonia,MKD,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,571321,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,818,Egypt,EGY,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,268057,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,826,United Kingdom,GBR,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,24689355,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,834,United Rep. of Tanzania,TZA,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,6441,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,858,Uruguay,URY,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,129805,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,862,Venezuela,VEN,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,107800,,,4
H5,2017,2017,2017,2,0,1,Import,842,USA,USA,882,Samoa,WSM,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,397,,,4
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,27543109819,,,4
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,4,Afghanistan,AFG,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,375,,,4
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,8,Albania,ALB,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,6561483,,,4
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,20,Andorra,AND,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,4820,,,4
H5,2018,2018,2018,2,0,1,Import,842,USA,USA,28,Antigua and Barbuda,ATG,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,0,,,,0,,405,,,4
